Title,Json_url,Download_Number,published_date,updated_date
Farmers Queries in Kisan Call Centre (KCC) from PANCH MAHALS district of GUJARAT for the month of December 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=12&Year=2013,4,08/06/2018,08/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of December 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=12&Year=2013,4,08/06/2018,08/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of December 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=12&Year=2013,4,08/06/2018,08/06/2018
Farmers Queries in Kisan Call Centre (KCC) from VADODARA district of GUJARAT for the month of March 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=3&Year=2019,4,05/03/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of June 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=6&Year=2018,2,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Gir Somnath district of GUJARAT for the month of June 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0433&Month=6&Year=2018,2,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of June 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=6&Year=2018,3,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of December 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=12&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of December 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=12&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of June 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=6&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of December 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=12&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of December 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=12&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from SURENDRANAGAR district of GUJARAT for the month of November 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=11&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of June 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=6&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of February 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=2&Year=2021,1,01/02/2021,01/02/2021
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of June 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=6&Year=2013,3,30/05/2018,30/05/2018
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of July 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=7&Year=2010,1,14/12/2018,14/12/2018
Farmers Queries in Kisan Call Centre (KCC) from RAJKOT district of GUJARAT for the month of May 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=5&Year=2010,1,14/12/2018,14/12/2018
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of May 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=5&Year=2010,1,14/12/2018,14/12/2018
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of July 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=7&Year=2010,1,14/12/2018,14/12/2018
Farmers Queries in Kisan Call Centre (KCC) from JAMNAGAR district of GUJARAT for the month of May 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=5&Year=2010,1,14/12/2018,14/12/2018
Farmers Queries in Kisan Call Centre (KCC) from NARMADA district of GUJARAT for the month of July 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=7&Year=2010,1,14/12/2018,14/12/2018
Farmers Queries in Kisan Call Centre (KCC) from Devbhoomi Dwarka district of GUJARAT for the month of September 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0430&Month=9&Year=2020,0,01/09/2020,04/09/2020
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of September 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=9&Year=2020,0,01/09/2020,04/09/2020
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of December 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=12&Year=2014,3,02/07/2018,02/07/2018
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of August 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=8&Year=2021,3,11/08/2021,11/08/2021
Farmers Queries in Kisan Call Centre (KCC) from NARMADA district of GUJARAT for the month of August 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=8&Year=2020,0,05/08/2020,04/09/2020
Farmers Queries in Kisan Call Centre (KCC) from VADODARA district of GUJARAT for the month of October 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=10&Year=2014,2,25/06/2018,25/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of October 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=10&Year=2014,1,25/06/2018,25/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of October 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=10&Year=2014,1,25/06/2018,25/06/2018
Farmers Queries in Kisan Call Centre (KCC) from MAHESANA district of GUJARAT for the month of May 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=5&Year=2020,0,29/06/2020,29/06/2020
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of May 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=5&Year=2020,0,29/06/2020,29/06/2020
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=3&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from Gir Somnath district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0433&Month=3&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=3&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=3&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of July 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=7&Year=2014,2,19/06/2018,19/06/2018
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of July 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=7&Year=2014,2,19/06/2018,19/06/2018
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=3&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of July 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=7&Year=2014,1,19/06/2018,19/06/2018
Farmers Queries in Kisan Call Centre (KCC) from NARMADA district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=3&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=3&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=3&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from PANCH MAHALS district of GUJARAT for the month of July 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=7&Year=2014,2,19/06/2018,19/06/2018
Farmers Queries in Kisan Call Centre (KCC) from VALSAD district of GUJARAT for the month of March 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=3&Year=2014,2,13/06/2018,13/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of January 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=1&Year=2020,0,10/06/2020,10/06/2020
Farmers Queries in Kisan Call Centre (KCC) from Dohad district of Gujarat for the month of December 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=12&Year=2012,1,14/01/2019,14/01/2019
Farmers Queries in Kisan Call Centre (KCC) from NARMADA district of GUJARAT for the month of January 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=1&Year=2020,0,10/06/2020,10/06/2020
Farmers Queries in Kisan Call Centre (KCC) from Jamnagar district of Gujarat for the month of July 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=7&Year=2015,2,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Jamnagar district of Gujarat for the month of October 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=10&Year=2015,1,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Jamnagar district of Gujarat for the month of January 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=1&Year=2015,1,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Jamnagar district of Gujarat for the month of February 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=2&Year=2015,1,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Junagadh district of Gujarat for the month of November 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=11&Year=2015,1,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Mahesana district of Gujarat for the month of October 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=10&Year=2015,1,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Rajkot district of Gujarat for the month of March 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=3&Year=2015,2,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Sabarkantha district of Gujarat for the month of January 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=1&Year=2015,1,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Sabarkantha district of Gujarat for the month of May 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=5&Year=2015,1,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from Kheda district of Gujarat for the month of June 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=6&Year=2015,1,24/04/2017,24/04/2017
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of August 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=8&Year=2011,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of October 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=10&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of October 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=10&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of October 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=10&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of February 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=2&Year=2021,1,01/02/2021,01/02/2021
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of July 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=7&Year=2013,2,29/05/2018,29/05/2018
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of July 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=7&Year=2013,3,29/05/2018,29/05/2018
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of January 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=1&Year=2013,3,24/05/2018,24/05/2018
Farmers Queries in Kisan Call Centre (KCC) from Devbhoomi Dwarka district of GUJARAT for the month of December 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0430&Month=12&Year=2020,0,01/12/2020,03/12/2020
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of August 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=8&Year=2020,0,05/08/2020,04/09/2020
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of July 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=7&Year=2018,2,02/07/2018,02/07/2018
Farmers Queries in Kisan Call Centre (KCC) from JAMNAGAR district of GUJARAT for the month of September 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=9&Year=2014,1,22/06/2018,22/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Narmada district of Gujarat for the month of March 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=3&Year=2012,1,01/03/2019,01/03/2019
Farmers Queries in Kisan Call Centre (KCC) from Surat district of Gujarat for the month of March 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=3&Year=2012,1,28/02/2019,28/02/2019
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of September 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=9&Year=2014,2,22/06/2018,22/06/2018
Farmers Queries in Kisan Call Centre (KCC) from RAJKOT district of GUJARAT for the month of September 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=9&Year=2014,2,22/06/2018,22/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of September 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=9&Year=2014,1,22/06/2018,22/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of May 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=5&Year=2020,0,29/06/2020,29/06/2020
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of May 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=5&Year=2020,0,29/06/2020,29/06/2020
Farmers Queries in Kisan Call Centre (KCC) from VALSAD district of GUJARAT for the month of September 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=9&Year=2014,2,22/06/2018,22/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Porbandar district of Gujarat for the month of May 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=5&Year=2012,1,01/03/2019,01/03/2019
Farmers Queries in Kisan Call Centre (KCC) from Mahesana district of Gujarat for the month of March 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=3&Year=2012,1,06/03/2019,06/03/2019
Farmers Queries in Kisan Call Centre (KCC) from VALSAD district of GUJARAT for the month of April 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=4&Year=2014,2,14/06/2018,14/06/2018
